carID,name,model,year,city,km,condition,color,price
871,پراید,132 ساده,1388,اصفهان,320000,بدون رنگ,بژ,56000000
872,پژو,207 دنده ای,1400,تهران,0,بدون رنگ,سفید,326500000
873,بسترن,B30,1396,تهران,96000,بدون رنگ,مشکی,340000000
874,پژو,206 تیپ 5,1396,تهران,100000,بدون رنگ,سفید,204000000
875,پراید,131 SE,1395,تهران,116000,دو لکه رنگ,سفید,93500000
876,هیوندای,سوناتا 6 سیلندر,2007,تهران,170000,دور رنگ,مشکی,430000000
877,پژو,405 GLX بنزینی,1389,ساری,325000,دور رنگ,نقره ای,78000000
878,پژو,206 SD V8,1399,تهران,300000,بدون رنگ,سفید,270000000
879,دنا,پلاس ساده,1398,تهران,15000,بدون رنگ,سفید,335000000
880,پراید,111 EX,1397,تهران,90000,دو لکه رنگ,سفید,95000000
881,پراید,هاچ بک ساده,1388,اصفهان,190000,چند لکه رنگ,مشکی,72000000
882,برلیانس,H330 1.5 اتوماتیک,1396,خمینی‌شهر,107000,بدون رنگ,سفید,295000000
883,ام,وی ام 110 3 سیلندر,1388,ورامین,112000,اتاق تعویض,سفید,58000000
884,پژو,RDi,1382,اصفهان,123000,دور رنگ,طوسی,33000000
885,پژو,RD بنزینی,1383,اصفهان,280000,دور رنگ,عدسی,35000000
886,برلیانس,H230 اتوماتیک,1396,تهران,33000,بدون رنگ,سفید,255000000
887,پژو,پارس ساده,1388,رباط کریم,255000,دو لکه رنگ,سفید,128000000
888,پژو,206 تیپ 2,1394,تهران,135000,بدون رنگ,سفید,165
889,سمند,LX EF7 دوگانه سوز,1396,نجف‌آباد,156000,صافکاری بدون رنگ,سفید,191000000
890,پراید,111 SE,1395,کاشان,64000,یک لکه رنگ,سفید,110000000
891,پژو,206 تیپ 2,1399,اصفهان,14000,بدون رنگ,سفید,218000000
892,پژو,405 GLX بنزینی,1396,اسلامشهر,120000,بدون رنگ,نوک مدادی,155000000
893,پژو,206 SD V8,1398,شیراز,23000,کامل رنگ,سفید,158000000
894,رنو,تندر 90 E2,1396,تهران,50000,بدون رنگ,نقره ای,270000000
895,پژو,پارس ساده,1389,رباط کریم,166000,بدون رنگ,نقره ای,134000000
896,پژو,405 GLX بنزینی,1385,تهران,300000,بدون رنگ,نقره ای,77000000
897,لیفان,820,1397,بوشهر,45000,بدون رنگ,مشکی,525000000
898,لیفان,520,1388,رباط کریم,200000,دور رنگ,سفید صدفی,62000000
899,پژو,206 تیپ 5,1394,تهران,89000,یک لکه رنگ,سفید,189000000
900,کیا,سراتو مونتاژ 1600 ساده,1395,اسلامشهر,167000,بدون رنگ,نقره ای,405000000
901,کوییک,دنده ای R,1400,تهران,0,بدون رنگ,مشکی,167900000
902,ام,وی ام X33 دنده ای,1391,تهران,200000,بدون رنگ,سفید,204000000
903,پراید,131 SE,1395,تهران,75000,بدون رنگ,مشکی,95000000
904,رنو,تندر 90 پارس,1394,اصفهان,60000,یک لکه رنگ,سفید,225000000
905,رنو,تندر 90 E2,1394,تهران,115000,صافکاری بدون رنگ,مشکی,225000000
906,رنو,ساندرو اتوماتیک,1395,بابل,100000,بدون رنگ,سفید,335000000
907,پژو,405 GLX بنزینی,1394,اصفهان,100000,یک لکه رنگ,نوک مدادی,140000000
908,سمند,LX ساده,1395,تبریز,170000,بدون رنگ,سفید,145000000
909,پاژن,SUV - دو در,1377,تهران,999000,کامل رنگ,مشکی,180000000
910,سمند,LX ساده,1393,شهریار,199000,بدون رنگ,نوک مدادی,140000000
911,پراید,132 EX,1390,تبریز,11000,بدون رنگ,سفید,67000000
912,سمند,سورن ELX,1396,شیراز,170000,یک لکه رنگ,سفید,190000000
913,پراید,132 ساده,1389,تهران,30000,دور رنگ,نقره ای,65000000
914,پراید,131 SX,1390,تهران,278000,چند لکه رنگ,سفید,67000000
915,تیبا,۲‌ (هاچ بک) EX,1396,شیراز,112000,دور رنگ,سفید,96000000
916,فولکس,واگن گل,1384,تهران,310000,بدون رنگ,نقره ای,85000000
917,پژو,206 SD V8,1399,تهران,4000,بدون رنگ,سفید,275000000
918,پژو,206 SD V8,1396,شیراز,246000,چند لکه رنگ,سفید,170000000
919,پژو,پارس ELX,1393,تهران,95000,بدون رنگ,سفید,170000000
920,پژو,206 تیپ 5,1396,اصفهان,180000,چند لکه رنگ,سفید,180000000
921,جیلی,امگرند X7,2014,تهران,116000,بدون رنگ,سفید,390000000
922,ام,وی ام 315 هاچ بک اسپرت اکسلنت,1399,اصفهان,0,بدون رنگ,سفید,350000000
923,پژو,207 دنده ای,1396,اصفهان,93000,بدون رنگ,سفید,250000000
924,برلیانس,H330 1.65 اتوماتیک,1397,مراغه,22000,بدون رنگ,سفید,350000000
925,ام,وی ام 315 هاچ بک ساده,1395,تهران,200000,بدون رنگ,آبی,175000000
926,لیفان,X60 اتوماتیک,1395,تهران,70000,بدون رنگ,سفید,295000000
927,گریت,وال ولکس C30 دنده ای,1391,تهران,178000,چند لکه رنگ,پوست پیازی,159000000
928,پژو,206 SD V8,1399,الوند,12000,بدون رنگ,سفید,262000000
929,پراید,131 دوگانه سوز,1389,تبریز,260000,چند لکه رنگ,نوک مدادی,730000000
930,ساینا,EX,1399,شهریار,0,بدون رنگ,سفید,146000000
931,رنو,مگان 1600 مونتاژ E1,1388,اصفهان,230000,دو لکه رنگ,نقره ای,235000000
932,پراید,131 دوگانه سوز,1385,اصفهان,320000,چند لکه رنگ,سفید,52000000
933,پراید,131 SE,1393,تهران,130000,بدون رنگ,سفید,85000000
934,پژو,405 GLX بنزینی,1389,اصفهان,380000,کامل رنگ,نوک مدادی,77000000
935,چانگان,CS 35 مونتاژ,1396,تهران,75000,صافکاری بدون رنگ,سفید,360000000
936,تیبا,۱ (صندوق دار) دوگانه سوز,1396,مشهد,86000,بدون رنگ,سفید,130000000
937,پراید,صندوق دار ساده,1389,شیراز,293000,کامل رنگ,نارنجی,53800000
938,مزدا,3 تیپ 3,1388,تهران,172000,یک لکه رنگ,مشکی,360000000
939,دوو,سیلو,1380,اسلامشهر,240000,دور رنگ,بژ,55000000
940,پراید,132 EX,1389,شهریار,240000,چند لکه رنگ,نارنجی,56000000
941,ساینا,EX,1399,شیراز,14000,دو لکه رنگ,سفید,125000000
942,پراید,131 SE,1396,تهران,100000,بدون رنگ,سفید,100000000
943,نیسان,وانت,1398,شیراز,0,بدون رنگ,آبی,270000000
944,ام,وی ام 110 3 سیلندر,1390,تبریز,147000,دو لکه رنگ,سفید,70000000
945,گریت,وال ولکس C30 دنده ای,1393,شهریار,110000,یک لکه رنگ,مشکی,198000000
946,پژو,206 تیپ 5,1393,شهر ری,80000,بدون رنگ,مشکی,155000000
947,پراید,131 SE,1392,شیراز,123000,یک لکه رنگ,سفید,80000000
948,پژو,پارس ساده,1389,شهریار,268000,یک لکه رنگ,طوسی,119000000
949,پژو,پارس اتوماتیک,1397,تهران,80000,بدون رنگ,سفید,290000000
950,سمند,X7,1384,اسلامشهر,620000,دور رنگ,بژ,59000000
951,کوییک,دنده ای ساده,1400,مشهد,0,بدون رنگ,سفید,162000000
952,ام,وی ام 315 هاچ بک ساده,1391,تهران,146000,بدون رنگ,مشکی,120000000
953,ام,وی ام 110 4 سیلندر دنده ای,1393,تهران,91000,یک لکه رنگ,سفید,75000000
954,آریسان,وانت دوگانه سوز,1395,تهران,135000,بدون رنگ,سفید,110000000
955,پژو,پارس ساده,1393,شهر ری,300000,بدون رنگ,سفید,165000000
956,پراید,141 دوگانه سوز,1386,تهران,450000,صافکاری بدون رنگ,نقرآبی,48000000
957,چانگان,CS 35 مونتاژ,1397,نوشهر,28000,بدون رنگ,مشکی,425000000
958,ام,وی ام 550 دنده ای,1395,تهران,120000,یک لکه رنگ,سفید,220000000
959,پژو,207 دنده ای,1400,اصفهان,0,بدون رنگ,سفید,326000000
960,رنو,تندر 90 E2,1389,تهران,115000,بدون رنگ,سفید صدفی,179000000
961,پراید,141 دوگانه سوز,1390,کاشان,180000,بدون رنگ,سفید,64000000
962,ام,وی ام X33 اتوماتیک,1394,اصفهان,120000,یک لکه رنگ,سفید,285000000
963,چری,تیگو 7 IE,1399,اهواز,0,بدون رنگ,سفید,991000000
964,پژو,پارس دوگانه سوز,1395,اصفهان,130000,بدون رنگ,سفید,190000000
965,هیوندای,سانتافه (ix45) 4 سیلندر دو دیفرانسیل,2016,تهران,88000,بدون رنگ,مشکی,1410000000
966,پراید,صندوق دار ساده,1385,تهران,155000,دو لکه رنگ,نقره ای,46500000
967,پژو,206 تیپ 6,1388,ساری,242000,یک لکه رنگ,نوک مدادی,159000000
968,نیسان,ایکس تریل,2016,تهران,30000,چند لکه رنگ,زیتونی,1075000000
969,پژو,206 تیپ 2,1400,شهریار,3000,بدون رنگ,سفید,225000000
970,پراید,111 SE,1394,اصفهان,113000,بدون رنگ,سفید,105000000
971,پراید,صندوق دار ساده,1386,شهر ری,210000,بدون رنگ,نقره ای,60000000
972,شاهین,G,1400,تهران,0,بدون رنگ,سفید,375000000
973,سانگ,یانگ موسو 2300,1383,تهران,100000,بدون رنگ,نوک مدادی,380000000
974,ساینا,EX,1400,اصفهان,0,بدون رنگ,سفید,153500000
975,برلیانس,H330 1.65 اتوماتیک,1397,تهران,70000,بدون رنگ,سفید,340000000
976,نیسان,مورانو LE,2009,تهران,162000,یک لکه رنگ,سفید صدفی,730000000
977,مزدا,3 تیپ 3,1386,تهران,208000,دور رنگ,سفید,290000000
978,کوییک,دنده ای ساده,1399,جهرم,0,بدون رنگ,سفید,155000000
979,پراید,صندوق دار ساده,1385,تهران,320000,دو لکه رنگ,مشکی,55000000
980,پژو,206 SD V8,1397,تهران,130000,یک لکه رنگ,سفید,198000000
981,پراید,صندوق دار ساده,1380,تهران,370000,دور رنگ,یشمی,30000000
982,دوو,سیلو,1380,پردیس,238000,دور رنگ,بژ,45000000
983,پژو,206 تیپ 5,1393,تهران,100000,یک لکه رنگ,مشکی,180000000
984,پژو,405 GLX بنزینی,1394,اسلامشهر,246000,دو لکه رنگ,مشکی,105000000
985,کیا,ریو مونتاژ,1386,تهران,150000,دو لکه رنگ,سفید,120000000
986,دانگ,فنگ H30 Cross,1398,شیراز,15000,بدون رنگ,مشکی,345000000
987,پژو,405 GLX بنزینی,1387,شیراز,100000,بدون رنگ,نوک مدادی,107000000
988,پژو,پارس LX,1398,پردیس,32000,یک لکه رنگ,سفید,210000000
989,پژو,405 GLI بنزینی,1384,تهران,104000,یک لکه رنگ,نوک مدادی,82000000
990,پژو,206 SD V20,1386,شهریار,318000,بدون رنگ,طلائی,118000000
991,بی,ام و X3 30i,2008,تهران,143000,چند لکه رنگ,بژ,655000000
992,پراید,131 SX,1390,شیراز,40000,دور رنگ,سفید,59
993,پژو,206 تیپ 5,1398,شیراز,41000,بدون رنگ,سفید,228000000
994,پراید,صندوق دار ساده,1384,تهران,77000,چند لکه رنگ,نوک مدادی,55000000
995,پژو,405 SLX بنزینی,1399,مشهد,10000,بدون رنگ,سفید,226000000
996,پراید,132 SX,1390,شیراز,285000,دور رنگ,سفید,60000000
997,جیلی,GC6 اکسلنت,1398,شیراز,21000,بدون رنگ,مشکی,285000000
998,پراید,صندوق دار ساده,1388,تهران,190000,دور رنگ,سفید,55000000
999,چانگان,CS 35 مونتاژ,1396,اصفهان,86000,بدون رنگ,سفید,420000000
1000,پژو,405 SLX بنزینی,1395,اصفهان,78000,بدون رنگ,سفید,185000000
1001,پژو,206 تیپ 5,1397,تهران,77000,بدون رنگ,سفید,220000000
1002,پژو,پارس ساده,1390,تهران,188000,دو لکه رنگ,مشکی,132000000
1003,پژو,405 GLX دوگانه سوز,1388,نجف‌آباد,287000,بدون رنگ,نوک مدادی,105000000
1004,سمند,LX ساده,1392,اصفهان,205000,یک لکه رنگ,سفید,222000000
1005,ام,وی ام 110 کامفورت,1396,تهران,100000,دو لکه رنگ,سفید,105000000
1006,پژو,405 GLX بنزینی,1386,ورامین,360000,چند لکه رنگ,نقره ای,73500000
1007,پژو,206 SD V8,1399,تهران,6000,بدون رنگ,سفید,270000000
1008,سانگ,یانگ کوراندو پرمیوم,2015,تهران,86000,بدون رنگ,قرمز,700000000
1009,تویوتا,لندکروزر  6 سیلندر 4.5,2007,تهران,176000,بدون رنگ,سفید صدفی,2300000000
1010,رنو,تندر 90 پلاس اتوماتیک,1397,تهران,42000,بدون رنگ,سفید,365000000
1011,مزدا,323 تیپ 2,1384,شهریار,167000,یک لکه رنگ,نقره ای,185000000
1012,پژو,207 اتوماتیک,1397,کاشان,79000,بدون رنگ,مشکی,314000000
1013,پژو,405 GLX بنزینی,1389,اصفهان,370000,کامل رنگ,نقره ای,800000000
1014,پژو,RD دوگانه سوز,1382,اصفهان,111000,چند لکه رنگ,یشمی,35000000
1015,پژو,Roa ساده,1386,تهران,240000,بدون رنگ,نوک مدادی,55000000
1016,پژو,پارس LX,1397,ساری,95000,دو لکه رنگ,سفید,215000000
1017,پراید,صندوق دار ساده,1389,تهران,170000,بدون رنگ,سفید,65000000
1018,پژو,405 GLX بنزینی,1390,شهریار,200000,دور رنگ,مشکی,85000000
1019,پراید,صندوق دار ساده,1386,ورامین,240000,بدون رنگ,اطلسی,54000000
1020,دنا,پلاس توربو,1399,مرودشت,8000,بدون رنگ,سفید,335000000
1021,پژو,206 تیپ 2,1382,خمینی‌شهر,582000,کامل رنگ,یشمی,50000000
1022,پژو,206 تیپ 5,1398,تهران,20000,بدون رنگ,سفید,245000000
1023,پژو,405 GLX بنزینی,1399,تهران,28000,بدون رنگ,نوک مدادی,298000000
1024,کیا,ریو مونتاژ,1387,بابل,203000,یک لکه رنگ,سفید,140000000
1025,پژو,405 GLX دوگانه سوز,1390,اصفهان,198000,دو لکه رنگ,نقرآبی,88000000
1026,پژو,پارس ساده,1388,اصفهان,230000,یک لکه رنگ,سفید,127000000
1027,رنو,تندر 90 E2,1394,آمل,137000,بدون رنگ,سفید,225000000
1028,پژو,Roa ساده,1387,تهران,260000,دور رنگ,نقره ای,55000000
1029,کوییک,دنده ای R,1400,شیراز,0,بدون رنگ,مشکی,162000000
1030,کیا,ریو مونتاژ,1387,تهران,180000,چند لکه رنگ,سفید,112000000
1031,نیسان,سرانزا,1384,تهران,300000,چند لکه رنگ,نوک مدادی,360000000
1032,پژو,206 SD V9,1387,تهران,160000,دو لکه رنگ,سفید,138000000
1033,جک,J5 1800,1394,تهران,180000,دو لکه رنگ,مشکی,243000000
1034,پیکان,صندوق دار,1382,اصفهان,255000,چند لکه رنگ,سفید,33000000
1035,پژو,206 تیپ 2,1396,تهران,94000,چند لکه رنگ,مشکی,150000000
1036,سمند,LX EF7 دوگانه سوز,1395,تهران,98000,یک لکه رنگ,سفید,179000000
1037,پژو,405 GLX دوگانه سوز,1396,تهران,110000,بدون رنگ,نوک مدادی,165000000
1038,برلیانس,H220 دنده ای,1397,بابل,37000,بدون رنگ,سفید,205000000
1039,پژو,405 GLX دوگانه سوز,1398,تهران,55000,بدون رنگ,نوک مدادی,190000000
1040,لیفان,X50 اتوماتیک,1394,تهران,73000,بدون رنگ,سفید,215000000
1041,سوزوکی,گرند ویتارا مونتاژ 2000 اتوماتیک,1387,شیراز,198000,بدون رنگ,سفید,440000000
1042,پراید,صندوق دار ساده,1386,شیراز,200000,صافکاری بدون رنگ,نوک مدادی,41000000
